protein,det_rate_train_val,det_rate_test,log2_mean_train_val,log2_sd_train_val,log2_mean_test,log2_sd_test
KTR4,0.9911810672025005,0.9979793444095195,21.828863,0.40939492,21.774862,0.43063974
KTR5,0.42487162313016297,0.3439604849573417,18.700655,0.6204077,18.639996,0.6922374
KTR6,0.9886135298057602,0.9923664122137404,20.743567,0.82979643,20.750809,0.8799087
KTR7,0.6047108729627149,0.6180960933991917,18.48251,1.0784038,18.534878,1.0267383
KXD1,0.7846617548559947,0.47305792546026043,19.087175,0.86940086,18.93074,0.9851777
LAA1,0.9717570886358562,0.9842837898518186,19.703533,0.5712554,19.693478,0.5662002
LAA2,0.5822728287564188,0.5267175572519084,17.494701,0.86550736,17.537163,0.8594989
LAC1,0.9922973878097789,0.9955096542433768,22.121891,0.7791597,22.09925,0.76836425
LAG1,0.7651261442286225,0.7146385271665918,20.515303,0.5226376,20.55433,0.551232
LAG2,0.9727617771824068,0.9685675797036372,19.932533,0.8419087,19.791103,0.94210434
LAM1,0.5396293815583836,0.4952851369555456,16.771658,0.63165677,16.71315,0.5921702
LAM4,0.4704175039071221,0.4970812752581949,16.267296,0.70639956,16.275545,0.68150824
LAM5,0.9034382674704176,0.9005388414907948,20.072771,1.2378432,20.120596,1.2108008
LAM6,0.9243134628265238,0.9158060170633139,19.442146,0.5944466,19.300312,0.60481286
LAP2,0.9984371511498102,0.9993264481365065,23.1115,0.76593226,23.01689,0.6384389
LAP3,1.0,1.0,24.995289,0.8180916,24.860643,0.74309486
LAS1,0.2926992632283992,0.25258194881005835,17.084473,0.6377796,17.073437,0.6640636
LAS17,0.9887251618664881,0.995958688819039,21.163475,0.49581096,21.259052,0.4640246
LAS21,0.6949095780308104,0.6726537943421643,18.02395,0.5671987,18.0487,0.60338736
LAT1,0.9998883679392722,1.0,24.973698,0.50418276,25.03818,0.49155262
LCB1,0.9934137084170573,0.9979793444095195,23.03962,0.33266088,22.98162,0.32429236
LCB2,0.9944183969636079,0.9970812752581949,21.905842,0.43301496,21.88722,0.45738223
LCB3,0.810337128823398,0.8233048944768747,20.52783,0.96123576,20.486908,1.0501181
LCB4,0.9883902656843045,0.9957341715312079,21.4781,0.70462084,21.557932,0.7108248
LCB5,0.9771154275507926,0.9892231701841042,20.014494,0.69158405,19.945656,0.724716
LCD1,0.5739004242018307,0.5199820386169735,16.52644,0.61223465,16.61211,0.61370033
LCL2,0.930453226166555,0.9131118096093399,20.621052,0.87060714,20.585762,0.85498005
LCL3,0.27707077472650143,0.27009429726088907,17.01321,0.7736864,16.871794,0.7961406
LCP5,0.9927439160526903,0.997305792546026,21.791426,0.87854946,21.86968,0.85111314
LDB16,0.328644786782764,0.28670857656039517,17.674114,0.53258437,17.636415,0.54550076
LDB17,0.14992185755749052,0.1535698248765155,16.806456,1.2155412,17.135134,1.0902787
LDB18,0.0,0.0,,,,
LDB19,0.9815807099799062,0.9934889986528963,20.58891,1.203737,20.541687,1.1616333
LDB7,0.8901540522438044,0.8026493039964078,19.379717,0.8256099,19.33216,0.8173968
LDH1,0.6908908238446082,0.7213740458015268,20.298557,1.0527207,20.49549,1.107096
LDO45,0.9665103817816477,0.9750785810507409,20.579302,0.8573423,20.672468,0.879637
LDS1,0.0,0.0,,,,
LDS2,0.0,0.0,,,,
LEA1,0.8311006921187765,0.8251010327795241,19.129564,0.7178769,19.139442,0.72481984
LEE1,0.10136191114087965,0.15491692860350248,19.465544,0.9471433,19.484655,0.80168045
LEM3,0.9859343603482921,0.9966322406825325,21.173447,0.6249452,21.262207,0.62412584
LEO1,0.9888367939272159,0.9950606196677144,23.277275,1.4596417,23.299908,1.4489424
LEU1,0.9984371511498102,0.9995509654243376,24.025608,0.53047097,24.084686,0.43485248
LEU2,1.0,1.0,25.674088,0.839358,25.541609,0.7566965
LEU3,0.7282875641884349,0.6551414458913336,18.023499,1.4439349,18.130821,1.3236979
LEU4,0.9998883679392722,0.9997754827121689,25.479496,0.6724987,25.505774,0.6829468
LEU5,0.5087073007367716,0.520655590480467,17.869057,0.8605861,17.880442,0.82585853
LEU9,0.9968743022996205,0.9975303098338572,23.606647,1.2370719,23.596645,1.2771049
LGE1,0.8696137530698816,0.807139649753031,17.528418,1.2021145,17.458538,1.1855096
LHP1,0.997878990846171,0.9984283789851819,23.451584,0.53345263,23.466314,0.5023973
LHS1,0.9984371511498102,0.9991019308486754,22.577576,0.420042,22.517536,0.41295424
LIA1,0.9995534717570886,0.9995509654243376,24.807774,0.54176766,24.887152,0.5860629
LIF1,0.11788345612860013,0.1268522676246071,16.340906,0.60373986,16.371813,0.62636006
LIN1,0.32719356999330207,0.265828468792097,16.505535,0.9361168,16.490562,0.9049485
LIP1,0.8400312569770038,0.7918724741805119,21.243395,1.3738711,21.122463,1.4074693
LIP2,0.8404777852199151,0.8587786259541985,21.575563,0.80875677,21.704405,0.78263956
LIP5,0.9743246260325965,0.9847328244274809,19.79246,0.8405425,19.91399,0.76405144
LMO1,0.826523777628935,0.8219577907498877,20.378946,1.5333385,20.34323,1.504701
LNP1,0.9012056262558606,0.9189492590929501,19.692831,0.8203244,19.68924,0.8001593
LOA1,0.9253181513730744,0.9014369106421194,19.787628,0.5786803,19.685349,0.57181215
LOC1,0.9970975664210762,0.9988774135608441,22.693954,0.6409576,22.784863,0.6287014
LOS1,0.9542308551015852,0.9499326448136507,19.915167,0.63493764,19.942564,0.63074416
LOT5,0.29783433802187986,0.3215087561742254,16.647896,1.0756123,16.816893,1.0625621
LOT6,0.730408573342264,0.6793893129770993,19.921982,0.68503183,19.660278,0.685351
LPD1,1.0,1.0,25.710835,0.6884003,25.773067,0.7232377
LPL1,0.758428220584952,0.6836551414458913,18.955046,1.0243605,18.934984,0.88753736
LPP1,0.010493413708417058,0.010776829815895825,16.94946,1.687624,16.52542,1.6428707
LPX1,0.4979906229068989,0.619892231701841,20.674932,1.1611749,20.722038,1.2580065
LRE1,0.14869390488948425,0.14369106421194433,16.479588,0.6166849,16.524206,0.62444717
LRG1,0.6326188881446752,0.6109115401885945,17.584497,0.87426144,17.609186,0.8546572
LRO1,0.9881670015628489,0.99034575662326,20.27027,0.5262023,20.127428,0.51580137
LRP1,0.9768921634293369,0.9894476874719353,21.02249,0.98675394,21.16655,0.9798685
LRS4,0.1520428667113195,0.12640323304894477,16.380718,0.7190696,16.348907,0.65672344
LSB1,0.9697477115427551,0.9557700942972609,21.186098,1.27633,21.164185,1.3949101
LSB3,0.9996651038178165,1.0,22.91445,0.51180285,22.976683,0.5211191
LSB5,0.9807992855548113,0.994611585092052,21.05658,0.6192465,21.017534,0.6000303
LSB6,0.7297387809778969,0.6897171082173328,17.863625,1.0653248,17.82805,0.97636193
LSC1,1.0,1.0,25.142029,0.69869107,25.152834,0.70359004
LSC2,0.9998883679392722,1.0,24.587624,0.8586094,24.636229,0.9073746
LSG1,0.9979906229068989,0.9979793444095195,22.835407,0.673012,22.773422,0.69100976
LSM1,0.9797945970082608,0.9872025145936237,22.007805,0.694962,21.993114,0.6830917
LSM12,0.9967626702388926,0.9991019308486754,22.657257,0.39587462,22.704693,0.41491252
LSM2,0.9955347175708864,0.9950606196677144,22.855717,0.64547557,22.728823,0.587691
LSM3,0.973989729850413,0.9768747193533902,18.88774,1.0452801,18.99383,1.0374211
LSM4,0.9935253404777852,0.9964077233947014,23.123182,0.8392145,23.318766,0.833168
LSM5,0.9056709086849744,0.9202963628199371,22.58383,1.1048081,22.843119,1.1276209
LSM6,0.9986604152712659,0.9995509654243376,23.599106,0.53957176,23.637047,0.52439743
LSM7,0.9444072337575352,0.9254602604400539,21.726383,0.9464268,21.78143,0.91507363
LSM8,0.16733645903103372,0.12325999101930848,17.614761,0.5787752,17.568043,0.6323293
LSO1,0.1452333110069212,0.12460709474629547,19.874899,1.1180367,19.826424,1.0294404
LSO2,0.987385577137754,0.9952851369555455,22.118673,0.55057704,22.297577,0.5198972
LSP1,1.0,1.0,26.459822,1.0615696,26.682741,1.029331
LST4,0.03549899531145345,0.022676246070947464,16.778082,0.93830055,16.715244,0.7954059
LST7,0.5628488501897745,0.49034575662325997,17.466059,0.6173034,17.403746,0.60492545
LST8,0.9862692565304756,0.9964077233947014,20.765324,0.8306066,20.863476,0.8349321
LTE1,0.6569546773833445,0.6454872025145936,18.274345,0.9185389,18.304596,0.91561383
LTO1,0.37966063853538734,0.3082622361921868,18.584469,0.75344896,18.572325,0.7914344
LTP1,0.9648359008707301,0.9636281993713516,21.149338,0.86402965,21.003208,0.99811447
LTV1,0.9793480687653494,0.987651549169286,21.334965,0.9674202,21.396242,0.9514041
LUC7,0.6194463049787899,0.6277503367759317,17.66141,1.0189246,17.695173,1.1081421
LYP1,0.6977003795490064,0.7633587786259542,19.736687,1.1140891,19.857172,1.1112761
LYS1,0.9998883679392722,0.9995509654243376,24.513783,0.7272523,24.370863,0.74947363
LYS12,0.9998883679392722,1.0,25.731184,0.53432304,25.614698,0.48051074
LYS14,0.2560839473096673,0.27301302200269423,17.576271,1.5180153,17.569504,1.5359627
LYS2,0.9994418396963608,0.9995509654243376,24.094397,0.56099755,23.910124,0.54585195
LYS20,1.0,1.0,26.044725,0.95376736,25.931482,0.86732817
LYS21,0.9997767358785443,0.9995509654243376,26.049994,0.4640261,25.968937,0.43898043
LYS4,0.9986604152712659,0.9988774135608441,23.18778,0.49940106,23.136911,0.44597808
LYS9,0.9998883679392722,1.0,26.69358,0.6624742,26.595928,0.6785567
MAC1,0.13317704844831435,0.11270767849124383,15.969123,1.07334,15.981609,1.0253087
MAD1,0.9771154275507926,0.9773237539290526,20.464413,0.70259553,20.33597,0.7111091
MAD2,0.8605715561509265,0.8792096991468343,21.19717,1.1452577,21.22988,1.1541408
MAD3,0.025563741906675597,0.019982038616973508,15.429345,0.66124964,15.35046,0.6820656
MAE1,0.9995534717570886,0.9997754827121689,23.304268,0.6540745,23.621605,0.6669187
MAF1,0.8189327974994418,0.7900763358778626,20.202478,0.7608332,20.186823,0.7583828
MAG1,0.9405001116320607,0.9202963628199371,18.870605,1.0572484,18.815304,1.1016799
MAG2,0.739450770261219,0.5788055680287382,16.138788,0.7851692,16.037615,0.7534018
MAK10,0.9603706184416164,0.9541984732824428,22.404547,1.6983277,22.429792,1.663104
MAK11,0.9974324626032597,0.9984283789851819,22.233507,0.5043088,22.192453,0.51231265
MAK16,0.9970975664210762,0.998652896273013,22.572544,0.91780543,22.57703,0.9036336
MAK21,0.9989953114534494,0.9988774135608441,22.766918,0.7525339,22.819275,0.72926307
MAK3,0.8507479348068765,0.8114054782218231,19.839043,0.5975315,19.863161,0.64337325
MAK31,0.554029917392275,0.549618320610687,20.027523,0.7919779,20.156296,0.7456329
MAK32,0.7398972985041304,0.626627750336776,19.632133,2.6045284,19.672308,2.4435039
MAK5,0.9924090198705068,0.9957341715312079,21.6747,0.65097845,21.589457,0.6728878
MAL11,0.0,0.0,,,,
MAL12,0.352534047778522,0.205208801077683,19.818316,0.8423955,19.77355,0.8468848
MAL13,0.05056932350971199,0.03322855859901212,16.66752,1.0549275,16.689129,1.0566525
MAL31,0.04699709756642108,0.03165693758419398,16.848299,0.9349986,17.40539,1.8297806
MAL32,0.10538066532708194,0.06196677144140099,19.440607,0.89959455,19.433886,0.93740934
MAL33,0.00022326412145568208,0.000673551863493489,19.25798,0.08068371,18.512762,0.6129515
MAM3,0.9597008260772494,0.9786708576560396,19.209425,1.5460621,19.37394,1.5700095
MAM33,0.9991069435141773,0.9997754827121689,24.280155,0.68886137,24.479908,0.67939895
MAP1,0.999330207635633,0.9995509654243376,23.827745,0.59766364,23.821737,0.6112401
MAP2,0.9989953114534494,1.0,23.016905,0.48567012,23.04564,0.4463885
MAS1,0.9992185755749051,0.9995509654243376,22.818197,0.7606099,22.945148,0.7488104
MAS2,0.9954230855101586,0.9984283789851819,22.6618,0.6261426,22.815855,0.61608523
MATALPHA2,0.21857557490511276,0.154243376740009,18.122732,0.4683011,18.057854,0.45152706
MBA1,0.8561062737218129,0.8776380781320162,19.990942,1.2388804,20.044256,1.1806068
MBB1,0.077249386023666,0.04580152671755725,18.32418,0.68274146,18.34428,0.70764494
MBF1,0.9998883679392722,1.0,25.705458,0.7790122,25.986137,0.76933277
MBP1,0.9839249832551908,0.962730130220027,21.388208,2.3397202,21.384878,2.306593
MBR1,0.5943290913150256,0.6046250561293219,18.604414,1.1193275,18.56295,1.1548731
MCA1,0.9991069435141773,0.9995509654243376,23.490587,0.6319436,23.524418,0.64059967
MCD1,0.7578700602813128,0.6544678940278401,18.858284,0.89616627,18.827042,0.8958953
MCD4,0.9997767358785443,1.0,22.975235,0.48964253,22.969631,0.48065898
MCH1,0.012056262558606833,0.010552312528064661,14.5964575,1.0041047,14.448113,0.5021604
MCH4,0.09778968519758875,0.10933991917377638,17.496151,0.76273996,17.556921,0.70462936
MCH5,0.014623799955347176,0.013920071845532105,17.327156,0.66259205,17.369734,0.7006169
MCK1,0.9994418396963608,1.0,23.687798,0.50930154,23.72199,0.48899034
MCM1,0.9751060504576915,0.9892231701841042,21.679165,0.7947362,21.623676,0.7737089
MCM10,0.4912926992632284,0.4575662325999102,17.342215,1.0729014,17.347755,1.0938984
MCM16,0.11821835231078366,0.09295015716210148,16.913235,0.71727276,16.861141,0.8516443
MCM2,0.9975440946639875,0.9984283789851819,21.393385,0.8212644,21.332603,0.8307492
MCM21,0.058606831882116545,0.06600808262236192,18.85278,0.8994596,18.913977,0.8212137
MCM22,0.0,0.0,,,,
MCM3,0.990846171020317,0.9964077233947014,21.656244,0.66539866,21.687155,0.67306155
MCM4,0.9954230855101586,0.9975303098338572,21.44415,0.51344305,21.396395,0.4857807
MCM5,0.9916275954454119,0.997305792546026,21.350897,0.5796511,21.345018,0.5945518
MCM6,0.9949765572672472,0.997305792546026,22.219124,0.9793026,22.15595,0.94921714
MCM7,0.9855994641661086,0.9930399640772339,20.976374,0.7675786,20.998863,0.7542712
MCO6,0.19624916275954454,0.1643466546924113,19.165838,0.6196978,19.138773,0.52732205
MCP1,0.477561955793704,0.5617422541535698,18.865717,0.8694508,19.298899,0.9354083
MCP2,0.9791248046438937,0.9932644813650651,20.73103,0.720295,20.777056,0.70136225
MCR1,1.0,1.0,25.93691,0.6658951,26.240993,0.8059639
MCT1,0.9638312123241795,0.9750785810507409,20.126957,0.88819325,20.006931,0.9563131
MCX1,0.9914043313239562,0.9957341715312079,21.017923,0.7933323,20.987064,0.7996616
MCY1,0.9949765572672472,0.9984283789851819,21.012344,0.58399403,21.00665,0.58478975
MDE1,0.79214110292476,0.8792096991468343,20.184864,0.5501909,20.177309,0.5487772
MDG1,0.9770037954900648,0.9919173776380781,22.034632,1.4077471,22.315643,1.3686522
MDH1,1.0,1.0,26.481657,0.77523285,26.622648,0.8091427
MDH2,0.9933020763563295,0.9914683430624158,23.87036,2.366255,24.09355,2.6804323
MDH3,0.9994418396963608,0.9997754827121689,24.842388,0.7461969,24.929249,0.71707493
MDJ1,0.987385577137754,0.9952851369555455,22.069736,0.49354702,22.134834,0.4833316
MDJ2,0.5016744809109176,0.46609788953749437,19.766434,0.76599395,19.768068,0.7678788
MDL1,0.9822505023442732,0.9901212393354288,19.896616,0.5956551,19.88415,0.56386876
MDL2,0.992967180174146,0.9975303098338572,22.01224,0.86343807,21.97043,0.9063182
MDM1,0.05916499218575575,0.0570273911091154,15.724467,0.8185177,15.637548,0.8848997
MDM10,0.9371511498102255,0.8834755276156264,19.757198,1.458127,19.81048,1.383786
MDM12,0.4131502567537397,0.46811854512797485,15.698786,0.8104095,15.779882,0.77746695
MDM20,0.9919624916275954,0.9966322406825325,21.765938,0.6975242,21.719442,0.6801209
MDM30,0.03248492967180174,0.030085316569375842,14.877359,0.471544,15.09294,0.496082
MDM31,0.11565081491404332,0.11742254153569825,17.237085,0.5938366,17.392878,0.6658341
MDM32,0.3106720250055816,0.3574315222272115,16.217026,0.73882973,16.310595,0.74919206
MDM34,0.03549899531145345,0.025594970812752582,17.60284,0.5931624,17.48264,0.63972145
MDM35,0.5917615539182853,0.3942523574315222,19.367115,1.69595,19.055351,1.6510099
MDM36,0.5170797052913597,0.4362370902559497,16.153488,1.4628658,16.18413,1.4392983
MDM38,0.997209198481804,0.9988774135608441,22.20912,0.40997806,22.329426,0.42770523
MDN1,0.9903996427774057,0.9964077233947014,21.677046,0.62757194,21.659575,0.66754246
MDR1,0.9899531145344943,0.9970812752581949,21.184492,0.84029526,21.164864,0.88158816
MDS3,0.9674034382674704,0.9858554108666367,18.980774,1.0898577,19.058672,1.1004679
MDV1,0.9720919848180397,0.9851818590031433,19.836573,0.9232704,19.953835,0.94274116
MDY2,0.9871623130162983,0.9950606196677144,21.590462,0.6467342,21.689152,0.5968283
MEC1,0.5437597678053137,0.4995509654243377,17.069542,0.6866414,17.083302,0.61688125
MEC3,0.7170127260549229,0.6834306241580602,16.694096,0.888164,16.740482,0.86659396
MED1,0.961375306988167,0.9665469241131567,19.514444,0.7805903,19.487719,0.75946885
MED11,0.9679615985711096,0.9820386169735069,21.422,1.2635492,21.49688,1.2200733
MED2,0.9294485376200045,0.8796587337224966,20.04702,1.1798396,20.028645,1.189162
MED4,0.9797945970082608,0.9885496183206107,20.959143,0.7538343,21.022884,0.75002044
MED6,0.9672918062067426,0.9779973057925461,19.352938,0.7053103,19.377703,0.6753661
MED7,0.7923643670462157,0.7873821284238887,20.532602,1.0360707,20.528452,1.0146937
MED8,0.6368609064523331,0.5538841490794791,18.330278,0.6731514,18.19442,0.7081796
MEF1,0.9992185755749051,0.9993264481365065,23.516768,0.66717935,23.709919,0.6593193
MEF2,0.9814690779191784,0.9898967220475977,21.058512,0.9394736,21.076828,0.87632775
MEH1,0.5721143112301853,0.5193084867534801,17.014406,0.7360943,17.112177,0.7772748
MEP1,0.8206072784103594,0.8477772788504715,20.04343,0.95326096,20.04157,0.93489134
MEP2,0.023331100692118776,0.011899416255051639,17.7819,1.707893,17.220678,1.2859042
MES1,0.9996651038178165,0.9995509654243376,24.224775,0.59827113,24.250727,0.5899511
MET1,0.9036615315918732,0.847103726986978,19.544485,0.8425154,19.45598,0.85572356
MET10,0.999330207635633,0.9993264481365065,23.23,0.5567639,22.99227,0.6283678
MET12,0.9921857557490511,0.9970812752581949,21.89782,0.4356381,21.880632,0.43896672
MET13,0.9984371511498102,0.9991019308486754,22.825657,0.581292,22.84023,0.5172085
MET14,0.9898414824737665,0.9836102379883251,22.837605,0.9424405,22.600283,1.1326749
MET16,0.7060727841035945,0.6302200269420746,17.636436,0.9321778,17.39011,0.83730406
MET17,1.0,1.0,27.712233,0.9059055,27.317467,1.1041757
MET18,0.9848180397410137,0.9932644813650651,20.906303,0.5259457,20.929602,0.527113
MET2,0.9263228399196249,0.9211944319712618,19.705511,1.1488085,19.604033,1.1581098
MET22,0.9986604152712659,0.9993264481365065,23.221064,0.5172433,23.0158,0.5339244
MET28,0.013395847287340924,0.011450381679389313,15.755449,0.8699206,15.76995,0.67567414
MET3,0.9994418396963608,0.9997754827121689,24.701374,0.815157,24.35773,1.0484178
MET30,0.8732976110739005,0.8219577907498877,19.047773,1.008985,19.021944,0.9385766
MET31,0.005469970975664211,0.003143242029636282,19.682446,0.4518095,19.780733,0.7928783
MET32,0.0,0.0,,,,
MET4,0.65874079035499,0.6549169286035025,18.344969,1.3006251,18.363188,1.3274835
MET5,0.9964277740567091,0.9988774135608441,23.011293,0.582345,22.822641,0.5648835
MET6,1.0,1.0,28.177189,0.4800547,28.124294,0.45871797
MET7,0.9982138870283546,0.9991019308486754,22.416565,0.6205284,22.391403,0.6191855
MET8,0.9862692565304756,0.9728334081724292,21.162971,1.1456949,20.929537,1.1662359
MEU1,0.995088189327975,0.9970812752581949,22.374004,0.6289322,22.455952,0.6421275
MEX67,0.9930788122348738,0.9975303098338572,22.501177,0.7919787,22.513275,0.80156493
MF(ALPHA)1,0.0,0.0,,,,
MFB1,0.8434918508595669,0.8051189941625505,17.096111,0.9553111,17.140896,0.9932238
MFG1,0.17280643000669793,0.21980242478670858,17.168222,0.82939684,17.310904,0.79142475
MFM1,0.07680285778075463,0.08149977548271217,16.239986,0.7242947,16.332352,0.77965426
MFT1,0.9732083054253181,0.9728334081724292,21.100628,0.43871698,21.081879,0.44443598
MGA1,0.09589194016521545,0.05074090704984284,18.01589,1.2939065,17.914669,1.3310124
MGA2,0.5464389372627819,0.5458015267175572,18.412367,1.1865356,18.344772,1.1524718
MGE1,0.9922973878097789,0.9982038616973506,23.26489,0.5788441,23.44626,0.5676512
MGL2,0.038289796829649475,0.04445442299057027,17.690825,0.91799635,17.675318,0.98998845
MGM1,0.9748827863362358,0.9901212393354288,20.677391,0.50907964,20.743269,0.5004948
MGM101,0.9974324626032597,0.9988774135608441,22.697002,0.6277265,22.856077,0.64165574
MGR1,0.9857110962268364,0.9966322406825325,21.830618,0.30044985,21.860174,0.29068193
MGR2,0.33031926769368164,0.3286933093848226,19.49466,0.71119475,19.421383,0.7026509
